DATETIME,CARRY,CARRY_CONTRACT,PRICE,PRICE_CONTRACT,FORWARD,FORWARD_CONTRACT
2021-09-25,7.623551997775,21000100,7.611,20991200,7.611,21000200
2021-09-26,7.326717424885834,21000100,7.2919,20991200,7.2919,21000200
2021-09-27,6.9461101125,21000100,6.8833,20991200,6.8833,21000200
2021-09-28,6.474646912500001,21000100,6.4161,20991200,6.4161,21000200
2021-09-29,6.702608250000001,21000100,6.642,20991200,6.642,21000200
2021-09-30,6.9862732875,21000100,6.9231,20991200,6.9231,21000200
2021-10-02,7.881568987500001,21000100,7.8103,20991200,7.8103,21000200
2021-10-03,8.1173005875,21000100,8.0439,20991200,8.0439,21000200
2021-10-04,7.70446755,21000100,7.6348,20991200,7.6348,21000200
2021-10-05,8.09837169408,21000100,7.9938,20991200,7.9938,21000200
2021-10-06,7.868147625,21000100,7.797,20991200,7.797,21000200
2021-10-07,8.567947268008332,21000100,8.2951,20991200,8.2951,21000200
2021-10-08,8.404249846575,21000100,8.118,20991200,8.118,21000200
2021-10-09,8.375826198529584,21000100,8.0501,20991200,8.0501,21000200
2021-10-10,7.653879673657083,21000100,7.3901,20991200,7.3901,21000200
2021-10-11,7.49686013745,21000100,7.4215,20991200,7.4215,21000200
2021-10-12,7.3421916750000005,21000100,7.2758,20991200,7.2758,21000200
2021-10-13,7.315550775,21000100,7.2494,20991200,7.2494,21000200
2021-10-14,8.17058555129,21000100,8.0572,20991200,8.0572,21000200
2021-10-15,7.99023581399125,21000100,7.8761,20991200,7.8761,21000200
2021-10-16,8.23872392074375,21000100,7.8713,20991200,7.8713,21000200
2021-10-17,8.140284219808333,21000100,7.802,20991200,7.802,21000200
2021-10-18,7.984860233699999,21000100,7.8547,20991200,7.8547,21000200
2021-10-19,8.443415094923333,21000100,8.1911,20991200,8.1911,21000200
2021-10-20,9.010498202194581,21000100,8.7473,20991200,8.7473,21000200
2021-10-21,10.149466057125002,21000100,9.486,20991200,9.486,21000200
2021-10-22,9.35824778325,21000100,9.1178,20991200,9.1178,21000200
2021-10-23,9.759247622918334,21000100,9.3169,20991200,9.3169,21000200
2021-10-24,9.950450821094998,21000100,9.6101,20991200,9.6101,21000200
2021-10-25,12.8368088004,21000100,12.3435,20991200,12.3435,21000200
2021-10-26,13.256722029959999,21000100,12.3243,20991200,12.3243,21000200
2021-10-27,11.558677604458333,21000100,10.861,20991200,10.861,21000200
2021-10-28,11.476801119796251,21000100,11.3631,20991200,11.3631,21000200
2021-10-29,11.699593514834586,21000100,11.5867,20991200,11.5867,21000200
2021-10-30,10.77280918516625,21000100,10.5023,20991200,10.5023,21000200
2021-10-31,10.567233208900833,21000100,10.1702,20991200,10.1702,21000200
2021-11-02,11.004693850485,21000100,10.4796,20991200,10.4796,21000200
2021-11-03,11.508947030944999,21000100,10.9798,20991200,10.9798,21000200
2021-11-04,11.0873711624625,21000100,10.611,20991200,10.611,21000200
